Folder,Keyword,File Name,DOJ Page,context
DS-11,Bucharest,EFTA02223758.pdf,8,"would be returning from NY so what you have here actaully works Let me show JE for approval On Sep 26, 2017, at 12:04 PM, Natalia Molotkova > wrote: Bucharest...AIR LINES INC. 2 AF 1888 L 01DEC F CDG OTP 1005A 0200P MD EFTA_R1_00963335 EFTA02223758 1ADT 590.26 590.26 TOTAL FARE - USD 590.26 Is he returning to Bucharest...Hope you are well ;) We need a ticket for lon Nicola departing Bucharest Oct. 17th around 1/2pm in the afternoon to NY, coach, a from NY (any airport)"
DS-11,Bucharest,EFTA02440248.pdf,8,Now I'm back home and I'll go in the country side for some time next week after I settle a bit in Bucharest. When are you going to LSJ?
DS-10,Bucharest,EFTA01829009.pdf,8,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu Professor at Technical University lasi, Faculty...of Industrial Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal...researcher, Romanian Academy Research EFTA_R1_00204687 EFTA01829010 Institute for Artificial Intelligence, Bucharest, Romania Chuck suggested Tegmark"
DS-9,Bucharest,EFTA00881504.pdf,8,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu Professor at Technical University lasi, Faculty...of Industrial Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal...researcher, Romanian Academy Research Institute for Artificial Intelligence, Bucharest, Romania [trausan@cs.pub.ro http://www.racai.ro/~trausan) Chuck"
DS-9,Bucharest,EFTA00749518.pdf,8,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu Professor at Technical University lasi, Faculty...of Industrial Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal...researcher, Romanian Academy Research Institute for Artificial Intelligence, Bucharest, Romania http://www.racai.ro/~trausan] Chuck suggested Tegmark"
DS-11,Bucharest,EFTA02427693.pdf,8,"See Details Monday, January 11, 2010 British Airways # 885 Bucharest Otopeni International (OTP) to London EFTA_R1_01496935 EFTA02427693 Heathrow (LHR...6:20 AM GMT (morning) Class: Economy View the latest airport conditions at: MIA Friday, March 12, 2010 British Airways # 886 London Heathrow (LHR) to Bucharest"
DS-10,Bucharest,EFTA01987625.pdf,8,gmail.com]; Jeffrey Epstein[jeevacation@gmail.com] From: ion nicola Sent: Sun 4/29/2012 9:27:47 AM Subject: RE: hi jeffrey my interview at the us embassy in bucharest
DS-10,Bucharest,EFTA01818780.pdf,8,"see the difference also on my skin Indeed u were right, is really expensive this treatment, even thoug h I bought all the creams and medicaments from Bucharest...By the way did u're friend went t o Bucharest to scout?"
DS-11,Bucharest,EFTA02249870.pdf,9,"Sent: Tue 6/19/2018 5:51:10 PM Subject: ticket for lon Nicola HI Natasha.. we need a round trip, coach ticket, changeable, for Ion Nicola to go from BUCHAREST"
DS-9,Bucharest,EFTA00660082.pdf,9,": Re: RE: Date: Sun, 29 Apr 2012 09:33:10 +0000 Ok Sent from my iPad On Apr 29, 2012, at 5:27 AM, wrote: hi jeffrey my interview at the us embassy in bucharest"
DS-10,Bucharest,EFTA01883865.pdf,9,"/29/2012 9:33:10 AM Subject: Re: RE: Ok Sent from my iPad On Apr 29, 2012, at 5:27 AM, ion nicola wrote: hi jeffrey my interview at the us embassy in bucharest"
DS-11,Bucharest,EFTA02442393.pdf,9,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania EFTA_R1_01517398 EFTA02442394 Dr. lulian Rusu Professor at Technical...University lasi, Faculty of Industrial Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest..., Romania; and Principal researcher, Romanian Academy Research Institute for Artificial Intelligence, Bucharest, Romania Chuck suggested Tegmark at MIT"
DS-11,Bucharest,EFTA02524641.pdf,9,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania ] 2 EFTA_R1_01663916 EFTA02524642 * Dr. lulian Rusu...rusu_iulian@hotmail.com ] Professor at Technical University lasi, Faculty of Industrial Chemistr= * Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest..., Computer Science Department, Bucharest, Romania; and Principal researcher, Romanian Aca=emy Research Institute for Artificial Intelligence, Bucharest"
DS-10,Bucharest,EFTA02095303.pdf,9,"I told already Jeffrey this Besides, i am in Romania , i have my ticket back to New York oct 15th, so maybe better to go Paris directly from Romania (Bucharest"
DS-9,Bucharest,EFTA00774801.pdf,9,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu Professor at Technical University lasi, Faculty...of Industrial Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal...researcher, Romanian Academy Research Institute for Artificial Intelligence, Bucharest, Romania http://www.racai.ro/~trausan] Chuck suggested Tegmark"
DS-9,Bucharest,EFTA00769961.pdf,9,"see the difference also o n my skin Indeed u were right, is really expensive this treatment, even though I bought all the creams and medicaments from Bucharest...By the way. did u're friend went to Bucharest to scout?"
DS-10,Bucharest,EFTA02065193.pdf,9,"Sent from my iPhone On Dec 18, 2015, at 6:39 PM, ion nicola > wrote: i have my ticket round trip from bucharest to new york. i have just to change my flight...back to bucharest. can you please get me a ticket for sunday to new york (i have a luggage in ny with my winter clothing i didnt bring to the island),"
DS-10,Bucharest,EFTA01829936.pdf,9,Now I'm back home and I'll go in the country side for some time next week after I settle a bit in Bucharest. When are you going to LSJ?
DS-9,Bucharest,EFTA00882288.pdf,10,Now I'm back home and I'll go in the country side for some time next week after I settle a bit in Bucharest. When are you going to LSJ?
DS-11,Bucharest,EFTA02223826.pdf,10,"On Sep 26, 2017, at 12:04 PM, Natalia Molotkova wrote: Bucharest round trip we can do: 1 AF 1889 L 17OCT T OTP CDG 0250P 0500P 1 AF 8 V 17OCT T CDG JFK...0559P 0725A OPERATED BY DELTA AIR LINES INC. 2 AF 1888 L 01DEC F CDG OTP 1005A 0200P MD 1ADT 590.26 590.26 TOTAL FARE - USD 590.26 Is he returning to Bucharest...Hope you are well ;) We need a ticket for lon Nicola departing Bucharest Oct. 17th around 1/2pm in the afternoon to NY, coach, a from NY (any airport)"
DS-9,Bucharest,EFTA00750670.pdf,10,Now I'm back home and I'll go in the country side for some time next week after I settle a bit in Bucharest. When are you going to LSJ?
DS-10,Bucharest,EFTA02196072.pdf,10,Hope you are well...just wanted to confirm you will be going back to Bucharest on Dec. 5th! You are holding the ticket already.
DS-9,Bucharest,EFTA00614975.pdf,10,"Professional Preparation: University of Bucharest, Romania. Physics M.S. 1969. University of Bucharest, Romania. Physics Ph.D. 1978....Research Fellow 1979-81 Eng., Bucharest, Romania JINR-Dubna, Research 1978-79 USSR Fellow Graduate Institute of Physics and Nucl....Research Fellow 1977-78 Eng., Bucharest, Romania J.I.N.R. Dubna Research 1974-75 USSR Fellow J.I.N.R."
DS-9,Bucharest,EFTA01157239.pdf,10,"Professional Preparation: University of Bucharest, Romania. Physics 1969. University of Bucharest, Romania. Physics 1978....Research Fellow 1979-81 Eng., Bucharest, Romania JINR-Dubna, Research 1978-79 USSR Fellow Graduate Institute of Physics and Nucl....Fellow 1972-77 Bucharest, Romania Jun. Res. Fellow 1969-72 c. Publications 5 publications relevant to proposed research: L. Mezincescu, A. J."
DS-10,Bucharest,EFTA02095337.pdf,10,"I told already Jeffrey this Besides, i am in Romania , i have my ticket back to New York oct 15th, so maybe better to go Paris directly from Romania (Bucharest"
DS-9,Bucharest,EFTA00934931.pdf,10,"Sun, 29 Apr 2012 05:33:10 -0400 To: Ok Sent from my iPad On Apr 29, 2012, at 5:27 AM, ion nicola > wrote: hi jeffrey my interview at the us embassy in bucharest"
DS-10,Bucharest,EFTA02024441.pdf,10,"Sun, 29 Apr 2012 05:33:10 -0400 To: Ok Sent from my iPad On Apr 29, 2012, at 5:27 AM, ion nicola wrote: hi jeffrey my interview at the us embassy in bucharest"
DS-11,Bucharest,EFTA02433403.pdf,10,"Confirmation Your price quote Your shopping basket Flight: Departing Bucharest, 11 Jan 2010 Total price (Euro, EUR, €) € 765.00 Got a promotion code?...Thursday 11 Mar, 2010 17:10 06:20 BA0206 Heathrow World 11 12 Miami British (London) Traveller Mar Mar Airways 09:20 14:35 BA0886 Heathrow Euro 12 12 Bucharest...Bucharest If you want to cancel your flight PLUS one laptop, handbag or If the booking is cancelled before your briefcase first flight, a cancellation"
DS-11,Bucharest,EFTA02436258.pdf,11,To: Jeffrey Epstein[jeevacation@gmail.com] From: Sent: Sun 9/6/2009 5:24:28 AM Subject: Re: I'm from bucharest!
DS-11,Bucharest,EFTA02433420.pdf,11,"To: Jeffrey Epstein[jeevacation@gmail.com] From: Sent: Tue 12/15/2009 11:35:18 PM Subject: Re: nothing yet bucharest is full of snow, looks amazing but"
DS-9,Bucharest,EFTA00748457.pdf,11,you're well. i just wanted to let you know that i'm in romania now and i will have a few meetings with some professors at the universities of craiova and bucharest
DS-9,Bucharest,EFTA00767005.pdf,11,"From: To: Jeffrey Epstein Subject: Re: Date: Tue, 15 Dec 2009 23:35:18 +0000 nothing yet bucharest is full of snow, looks amazing"
DS-9,Bucharest,EFTA00769876.pdf,11,"From: To: Jeffrey Epstein Subject: Re: Date: Sun, 06 Sep 2009 05:24:28 +0000 I'm from bucharest!"
DS-10,Bucharest,EFTA01781723.pdf,11,you're well. i just wanted to let you know that i'm in romania now and i will have a few meetings with some professors at the universities of craiova and bucharest
DS-10,Bucharest,EFTA02197107.pdf,11,"who has been on the island, will travel from the island to NY tomorrow he wants to spend the night in an apt and do the rest of his traveling home to Bucharest"
DS-9,Bucharest,EFTA00694656.pdf,11,you're well. i just wanted to let you know that i'm in romania now and i will have a few meetings with some professors at the universities of craiova and bucharest
DS-11,Bucharest,EFTA02440243.pdf,11,Now I'm back home and I'll go in the country side for some time next week after I settle a bit in Bucharest. When are you going to LSJ?
DS-11,Bucharest,EFTA02441054.pdf,11,"To: Jeffrey Epstein[jeevacation@gmail.com] From: Sent: Sun 8/9/2009 2:36:53 PM Subject: Re: yes, was away from Bucharest in Danube's Delta, right here"
DS-11,Bucharest,EFTA02432603.pdf,12,"jeevacation@gmail.com] From: Sent: Sat 12/26/2009 7:19:00 PM Subject: Re: DSCN0999.JPG I was trying to find some girls but everyone is in holiday, away from Bucharest"
DS-9,Bucharest,EFTA00775976.pdf,12,"gmail.com> Subject: Re: Date: Sat, 26 Dec 2009 19:19:00 +0000 Attachments: DSCN0999.JPG I was trying to find some girls but everyone is in holiday, away from Bucharest"
DS-9,Bucharest,EFTA00766546.pdf,12,"gmail.com> Subject: Re: Date: Sat, 26 Dec 2009 19:19:00 +0000 Attachments: DSCN0999.JPG I was trying to find some girls but everyone is in holiday, away from Bucharest"
DS-9,Bucharest,EFTA00773426.pdf,12,"From: To: Jeffrey Epstein Subject: Re: Date: Sun, 09 Aug 2009 14:36:53 +0000 yes, was away from Bucharest in Danube's Delta, right"
DS-10,Bucharest,EFTA01811309.pdf,12,"keep trying On Tue, Apr 20, 2010 at 1:28 PM, wrote: Her name is Iuliana, she is 22, she graduated cybernetics, but doing modeling in Bucharest for extra"
DS-9,Bucharest,EFTA00458994.pdf,12,"30 (BOJMEC) Date: Tue, 26 Sep 2017 16:47:56 +0000 Attachments: NICOLA_ION-BOJMEC.pdf; BOJMEC_ItineraryCalendar.ics Here is a round trip ticket for Ion Bucharest-NY-Bucharest...INTO USA EFTA00458994 Flight Information Date 17 Oct 2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1889 L Economy Class Origin Bucharest...Information Date 01 Dec 2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1888 L Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-9,Bucharest,EFTA00739358.pdf,12,"see the difference als o on my skin Indeed u were right, is really expensive this treatment, even though I bought all the creams and medicaments from Bucharest...By the way. did u're friend went to Bucharest to scout?"
DS-9,Bucharest,EFTA00880575.pdf,12,"see the difference als o on my skin Indeed u were right, is really expensive this treatment, even though I bought all the creams and medicaments from Bucharest...By the way. did u're friend went to Bucharest to scout?"
DS-9,Bucharest,EFTA00767052.pdf,12,"Confirmation Your price quote EFTA00767052 Your shopping basket Flight: Departing Bucharest, 11 Jan 2010 Total price (Euro, EUR, €) € 765.00 Got a promotion...I don't have a promotion code Promotion code Submit Check your flight itinerary details Outbound - Monday 11 Jan, 2010 08:45 10:05 BA0885 Bucharest Heathrow...per flight levied by the carrier More details Start again About your flights Outbound flight Inbound flight Flight Fare conditions Additional features Bucharest"
DS-10,Bucharest,EFTA01866310.pdf,12,"On Monday going to Bucharest to shoot Palmolive. :) Hope all is good :)) big kiss The information contained in this communication is confidential, may"
DS-11,Bucharest,EFTA02426037.pdf,13,"You came to Bucharest all alone and I was showing you arround Kiss Sent from my iPod On Apr 23, 2010, at 13:42, Jeffrey Epstein"
DS-9,Bucharest,EFTA00909476.pdf,13,"On Monday going to Bucharest to shoot Palmolive. :) Hope all is good. :)) big kiss The information contained in this communication is confidential, may"
DS-9,Bucharest,EFTA00336008.pdf,13,"From: ion nicola To: Subject: Re: Jeffrey Epstein Date: Mon, 02 Nov 2015 20:30:49 +0000 i booked my flight with klm, and i tried to call the klm in bucharest"
DS-9,Bucharest,EFTA00459008.pdf,13,"return Nov. 30 (BOJMEC) Date: Tue, 26 Sep 2017 17:51:41 +0000 ok On Tue, Sep 26, 2017 at 12:47 PM, Lesley Groff wrote: Here is a round trip ticket for Ion Bucharest-NY-Bucharest...REQUIRED FOR ENTRY INTO USA Flight Information Date 17 Oct 2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1889 L Economy Class Origin Bucharest...Information Date 01 Dec 2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1888 L Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-10,Bucharest,EFTA02041433.pdf,13,"To: Amex Centurian Travel ] From: Sent: Thur 9/22/2016 6:14:52 PM Subject: Re: Ticket from Bucharest to STT [Incident: 160923-000482] thx On Sep 22, 2016...Molotkova Centurion Relationship Manager Hours: Monday through Friday 9:00am to 5:30pm EST Sent: 09/22/2016 02:06 PM Hi Natasha I need a ticket from Bucharest"
DS-11,Bucharest,EFTA02329172.pdf,13,"who has been on the island, will =ravel from the island to NY tomorrow he wants to spend the =ight in an apt and do the rest of his traveling home to Bucharest"
DS-11,Bucharest,EFTA02329174.pdf,13,"who has been on the island, will travel =rom the island to NY tomorrow he wants to spend the night in an a=t and do the rest of his traveling home to Bucharest"
DS-10,Bucharest,EFTA02196297.pdf,13,Hope you are well...just wanted to confirm you will be going back to Bucharest on Dec. 5th! You are holding the ticket already.
DS-9,Bucharest,EFTA00336111.pdf,13,"On Nov 2, 2015, at 3:30 PM, ion nicola wrote: > i booked my flight with klm, and i tried to call the klm in bucharest but they are closed now. > then i"
DS-10,Bucharest,EFTA02068950.pdf,13,"On Nov 2, 2015, at 3:30 PM, ion nicola wrote: > i booked my flight with klm, and i tried to call the klm in bucharest but they are closed now. > then i"
DS-9,Bucharest,EFTA00743837.pdf,14,"Confirmation Your price quote Your shopping basket Flight: Departing Bucharest, 11 Jan 2010 Total price (Euro, EUR, €) € 765.00 Got a promotion code?...I don't have a promotion code Promotion code Submit Check your flight itinerary details Outbound - Monday 11 Jan, 2010 08:45 10:05 BA0885 Bucharest Heathrow...PLUS one Bucharest fee of €150 or an upgrade fee of €150 plus laptop, handbag or briefcase to any difference in fare."
DS-10,Bucharest,EFTA02069204.pdf,14,"thanks On Nov 2, 2015, at 3:30 PM, ion nicola wrote: > i booked my flight with klm, and i tried to call the klm in bucharest but they are closed now. >"
DS-10,Bucharest,EFTA02196309.pdf,14,Hope you are well...just wanted to confirm you will be going back to Bucharest on Dec. 5th! You are holding the ticket already.
DS-9,Bucharest,EFTA00336009.pdf,14,"thanks On Nov 2, 2015, at 3:30 PM, ion nicola > wrote: > i booked my flight with klm, and i tried to call the klm in bucharest but they are closed now."
DS-10,Bucharest,EFTA02041991.pdf,14,To: Amex Centurian Travell From: Sent: Fri 9/23/2016 1:29:56 PM Subject: Re: Ticket from Bucharest to STT [Incident: 160923-000482] No worries!...Natasha) Molotkova EFTA_R1_00569621 EFTA02041991 Centurion Relationship Manager Hours: Monday through Friday 9:00am to 5 Sent: 09/22/2016 06:38 PM From Bucharest...I requested ticket from Bucharest!
DS-10,Bucharest,EFTA02041556.pdf,14,To: Amex Centurian Travel From: Sent: Thur 9/22/2016 6:22:11 PM Subject: Re: Ticket from Bucharest to STT [Incident: 160923-000482] NY works because we...Relationship Manager EFTA_R1_00569059 EFTA02041556 Hours: Monday through Friday 9:00am to 5:30pm EST Sent: 09/22/2016 02:06 PM Hi Natasha I need a ticket from Bucharest
DS-10,Bucharest,EFTA02041484.pdf,14,To: Amex Centurian Travel[n From: Sent: Thur 9/22/2016 6:21:08 PM Subject: Re: Ticket from Bucharest to STT [Incident: 160923-000482] he could stay night...Molotkova Centurion Relationship Manager Hours: Monday through Friday 9:00am to 5:30pm EST Sent: 09/22/2016 02:06 PM Hi Natasha I need a ticket from Bucharest
DS-9,Bucharest,EFTA00318484.pdf,14,"From: ""Natalia Molotkova"" To: Subject: Ticket from Bucharest to STT [Incident: Date: Thu, 22 Sep 2016 18:09:47 +0000 Sent: 09/22/2016 02:09 PM Sure, on...Centurion Relationship Manager (877) 877-0987 Hours: Monday through Friday 9:00am to 5:30pm EST Sent: 09/22/2016 02:06 PM Hi Natasha,,. need a ticket from Bucharest"
DS-10,Bucharest,EFTA01969348.pdf,14,"I was meant to move to Bucharest with my Spanish boyfriend for love but I didn't feel he can sustain both of us, I preferred to work on my career and be"
DS-10,Bucharest,EFTA01819063.pdf,14,I'll go for 2 days home in Bucharest on 30 of october kiss ps: about the pictures well I take many as well but with my phone :))!
DS-9,Bucharest,EFTA00476878.pdf,15,"Relationship Manager (877) 877-0987 Hours: Mon through Friday 9AM-530PM EST HI Natasha we need a round trip, coach ticket, changeable, for lon Nicola to go from BUCHAREST"
DS-11,Bucharest,EFTA02249875.pdf,15,"Centurion Relationship Manager Hours: Mon through Friday 9AM-530PM EST HI Natasha...we need a round trip, coach ticket, changeable, for lon Nicola to go from BUCHAREST"
DS-10,Bucharest,EFTA01882904.pdf,15,"Sun, 29 Apr 2012 05:33:10 -0400 To: Ok Sent from my iPad On Apr 29, 2012, at 5:27 AM, ion nicola wrote: hi jeffrey my interview at the us embassy in bucharest"
DS-9,Bucharest,EFTA00541922.pdf,15,"gmail.com Date: Sun, 29 Apr 2012 05:33:10 -0400 To: Ok Sent from my iPad On Apr 29, 2012, at 5:27 AM, wrote: hi jeffrey my interview at the us embassy in bucharest"
DS-10,Bucharest,EFTA02041584.pdf,15,To: From: Natalia Molotkova Sent: Fri 9/23/2016 12:31:46 PM Subject: Ticket from Bucharest to STT [Incident: 160923-000482] Title: American Express R Sent...Molotkova EFTA_R1_00569128 EFTA02041584 Centurion Relationship Manager Hours: Monday through Friday 9:00am to 5:30pm EST Sent: 09/22/2016 06:38 PM From Bucharest...I requested ticket from Bucharest! Can we please start over! Oops!! Thanks.
DS-10,Bucharest,EFTA02042169.pdf,15,"To: From: Natalia Molotkova Sent: Fri 9/23/2016 1:33:08 PM Subject: Ticket from Bucharest to STT [Incident: 160923-000482] Title: American Express R Sent...Regards, Natalia (Natasha) Molotkova Centurion Relationship Manager Hours: Monday through Friday 9:00am to 5:30pm EST Sent: 09/22/2016 06:38 PM From Bucharest...I requested ticket from Bucharest! Can we please start over! Oops!! Thanks."
DS-9,Bucharest,EFTA00318488.pdf,15,"From: ""Natalia Molotkova"" To: Subject: Ticket from Bucharest to STT [Incident: Date: Thu, 22 Sep 2016 18:19:32 +0000 Sent: 09/22/2016 02:19 PM Any was...Centurion Relationship Manager (877) 877-0987 Hours: Monday through Friday 9:00am to 5:30pm EST Sent: 09/22/2016 02:06 PM Hi Natasha, I need a ticket from Bucharest"
DS-9,Bucharest,EFTA00459012.pdf,15,"From: Lesley Groff To: Amex Centurian Travel Subject: Purchase Ticket for Ion (Bucharest) BOJMEC Date: Tue, 26 Sep 2017...INTO USA EFTA00459012 Flight Information Date 17 Oct 2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1889 L Economy Class Origin Bucharest...Information Date 01 Dec 2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1888 L Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-11,Bucharest,EFTA02223377.pdf,15,"Hope you are well ;) We need a ticket for lon Nicola departing Bucharest Oct. 17th around 1/2pm in the afternoon to NY, coach, a from NY (any airport)"
DS-9,Bucharest,EFTA00880500.pdf,15,"On Sun, Sep 6, 2009 at 1:08 AM, wrote: I'm from bucharest! If he wants to see really bautifull girls he should try to go!"
DS-9,Bucharest,EFTA00934932.pdf,16,"Sun, 29 Apr 2012 05:33:10 -0400 To: Ok Sent from my iPad On Apr 29, 2012, at 5:27 AM, ion nicola wrote: hi jeffrey my interview at the us embassy in bucharest"
DS-11,Bucharest,EFTA02438659.pdf,16,I'll go for 2 days home in Bucharest on 30 of october kiss ps: about the pictures well I take many as well but with my phone :))!
DS-9,Bucharest,EFTA00476879.pdf,16,"Centurion Relationship Manager Hours: Mon through Friday 9AM-530PM EST HI Natasha we need a round trip, coach ticket, changeable, for lon Nicola to go from BUCHAREST"
DS-11,Bucharest,EFTA02248361.pdf,16,"change penalty applies plus difference in Code share: AIR FRANCE Fri 22 Jun - Air France 1889 - Economy . 3h 10m Departing: Henri Coanda Intl Airport, Bucharest...Delta 8476 - Economy - 2h 50m OPERATED BY AIR FRANCE Departing: Paris Charles de Gaulle Airport, (CDG) at 1.05pm Arriving: Henri Coanda Intl Airport, Bucharest...France Airline Record Locator HKIP89 Flight/Class DL 8476 T Economy Class EFTA_R1_01029148 EFTA02248364 Origin Paris, Charles De Gaulle Destination Bucharest"
DS-10,Bucharest,EFTA02041541.pdf,16,To: From: Natalia Molotkova Sent: Thur 9/22/2016 6:21:41 PM Subject: Ticket from Bucharest to STT [Incident: 160923-000482] Title: American Express R Sent...Molotkova Centurion Relationship Manager Hours: Monday through Friday 9:00am to 5:30pm EST Sent: 09/22/2016 02:06 PM Hi Natasha I need a ticket from Bucharest
DS-10,Bucharest,EFTA02068322.pdf,16,"> > On Nov 2, 2015, at 3:30 PM, ion nicola wrote: > >> i booked my flight with klm, and i tried to call the klm in bucharest but they are closed now. >"
DS-10,Bucharest,EFTA01388234.pdf,16,City New Zealand Dollar Wellington and Auckland Norwegian Krone Oslo Pakistani Rupee Karachi Philippine Peso Manila Polish Zloty Warsaw Romanian Leu Bucharest
DS-9,Bucharest,EFTA00336120.pdf,16,"On Nov 2, 2015, at 3:30 PM, ion nicola wrote: > i booked my flight with klm, and i tried to call the klm in bucharest but they are closed now. > then i"
DS-11,Bucharest,EFTA02248464.pdf,17,"change penalty applies plus difference in Code share: AIR FRANCE Fri 22 Jun - Air France 1889 - Economy - 3h 10m Departing: Henri Coanda Intl Airport, Bucharest...Delta 8476 - Economy - 2h 50m OPERATED BY AIR FRANCE Departing: Paris Charles de Gaulle Airport, (CDG) at 1.05pm Arriving: Henri Coanda Intl Airport, Bucharest...Delta Air Lines Operated By Air France Airline Record Locator HKIP89 Flight/Class DL 8476 T Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-10,Bucharest,EFTA02196742.pdf,17,Hope you are well...just wanted to confirm you will be going back to Bucharest on Dec. 5th! You are holding the ticket already.
DS-11,Bucharest,EFTA02248120.pdf,17,"Molotkova Centurion Relationship Manager Hours: Mon through Friday 9AM-530PM EST HI Natasha we need a round trip, coach ticket, changeable, for to go from BUCHAREST"
DS-9,Bucharest,EFTA00336124.pdf,17,"> > On Nov 2, 2015, at 3:30 PM, ion nicola wrote: > >> i booked my flight with klm, and i tried to call the klm in bucharest but they are closed now. >"
DS-11,Bucharest,EFTA02436351.pdf,17,"were right, is really expensive t his treatment, even though I bought all the creams and medicaments from Buchar est By the way did u're friend went to Bucharest"
DS-10,Bucharest,EFTA02068388.pdf,17,"> > On Nov 2, 2015, at 3:30 PM, ion nicola wrote: > >> i booked my flight with klm, and i tried to call the klm in bucharest but they are closed now. >"
DS-10,Bucharest,EFTA02196708.pdf,17,"you, Sent: Monday, November 28, 2016 7:14 AM To: Subject: Jeffrey Epstein Hello Hope you are well...just wanted to confirm you will be going back to Bucharest"
DS-9,Bucharest,EFTA00963785.pdf,17,"I was meant to move to Bucharest with my Spanish boyfriend for love but I didn't feel he can sustain both of us, I preferred to work on my career and be"
DS-11,Bucharest,EFTA02223102.pdf,17,"To: From: Natalia Molotkova Sent: Tue 9/26/2017 6:06:23 PM Subject: Purchase Ticket for (Bucharest) Title: American Express R Just Air France portion,...REQUIRED FOR ENTRY INTO USA Flight Information Date 17 Oct 2017 Airline Air France Airline Record Locator Flight/Class AF 1889 L Economy Class Origin Bucharest...Information Date 01 Dec 2017 Airline Air France Airline Record Locator Flight/Class AF 1888 L Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-9,Bucharest,EFTA00771544.pdf,17,"I'll go for 2 days home in Bucharest on 30 of october, kiss ps: about the pictures well I take many as well but with my phone :))!"
DS-10,Bucharest,EFTA02068420.pdf,18,"> > On Nov 2, 2015, at 3:30 PM, ion nicola < wrote: > >> i booked my flight with klm, and i tried to call the klm in bucharest but they are closed now."
DS-10,Bucharest,EFTA01728156.pdf,18,Tokyo Detroit Newark Seattle Brasilia Moscow Vienna El Paso New Haven Springfield Bridgetown Nairobi Warsaw Brussels New Delhi FBIHQ New Orleans Tampa Bucharest
DS-10,Bucharest,EFTA01857116.pdf,18,"hi jeffrey, sorry i dindnt answer back earlier, i didnt check my e-mail for a few days, i was busy with my mother, i had to bring her to a hospital in bucharest"
DS-10,Bucharest,EFTA02196839.pdf,18,"From: Sent: Monday, November 28, 2016 7:14 AM To: Subject: Jeffrey Epstein Hello Hope you are well...just wanted to confirm you will be going back to Bucharest"
DS-9,Bucharest,EFTA00689938.pdf,18,"hi jeffrey, sorry i dindnt answer back earlier, i didnt check my e-mail for a few days, i was busy with my mother, i had to bring her to a hospital in bucharest"
DS-4,Bucharest,EFTA00006107.pdf,18,Tokyo Detroit Newark Seattle Brasilia Moscow Vienna El Paso New Haven Springfield Bridgetown Nairobi Warsaw Brussels New Delhi FBIHQ New Orleans Tampa Bucharest
DS-11,Bucharest,EFTA02523601.pdf,18,"partnerU=l=http://updates.orbitz.com/airports/MIA> Friday, March 12, 2010 British Airways # 886=/div> =ondon Heathrow (LHR) to Bucharest Otopeni International"
DS-9,Bucharest,EFTA00476880.pdf,18,"Centurion Relationship Manager Hours: Mon through Friday 9AM-530PM EST HI Natasha. we need a round trip, coach ticket, changeable, for lon Nicola to go from BUCHAREST"
DS-9,Bucharest,EFTA01130950.pdf,18,"Alexis is a Portuguese national who lives in Madrid (Spain) and Bucharest (Romania). Alexis is married and has two children....Its team of 35 people based in Bucharest (Romania), Madrid (Spain) and Dublin (Ireland) is dedicated to inventing new worlds of epic fun."
DS-4,Bucharest,EFTA00005971.pdf,18,Tokyo El Paso New Haven Springfield Bridgetown NewDelhi Tunis FBIHQ New Orleans Tampa Brussels Ottawa Vienna Honolulu New York City Washington Field Bucharest
DS-10,Bucharest,EFTA02068529.pdf,19,"> > On Nov 2, 2015, at 3:30 PM, ion nicola wrote: > >> i booked my flight with klm, and i tried to call the klm in bucharest but they are closed now. >"
